=============================================================
Report on testing EasyOCR (2023-01-22 17:25:44.930845):
Accuracy on image num. 721: 95.58%;
Accuracy on image num. 722: 91.7%;
Accuracy on image num. 723: 91.14%;
Accuracy on image num. 724: 82.82%;
Accuracy on image num. 725: 95.08%;
Accuracy on image num. 726: 81.5%;
Accuracy on image num. 727: 91.23%;
Accuracy on image num. 728: 94.21%;
Accuracy on image num. 729: 94.43%;
Accuracy on image num. 730: 79.77%;
Accuracy on image num. 731: 91.07%;
Accuracy on image num. 732: 62.89%;
Accuracy on image num. 733: 91.85%;
Accuracy on image num. 734: 82.6%;
Accuracy on image num. 735: 55.92%;
Accuracy on image num. 736: 94.26%;
Accuracy on image num. 737: 96.01%;
Accuracy on image num. 738: 94.48%;
Accuracy on image num. 739: 90.24%;
Accuracy on image num. 740: 88.17%;
Accuracy on image num. 741: 93.62%;
Accuracy on image num. 742: 89.02%;
Accuracy on image num. 743: 85.17%;
Accuracy on image num. 744: 93.77%;
Accuracy on image num. 745: 89.91%;
Accuracy on image num. 746: 93.75%;
Accuracy on image num. 747: 94.66%;
Accuracy on image num. 748: 90.38%;
Accuracy on image num. 749: 81.9%;
Accuracy on image num. 750: 88.88%;
Accuracy on image num. 751: 94.26%;
Accuracy on image num. 752: 96.7%;
Accuracy on image num. 753: 90.66%;
Accuracy on image num. 754: 92.01%;
Accuracy on image num. 755: 90.75%;
Accuracy on image num. 756: 93.52%;
Accuracy on image num. 757: 94.01%;
Accuracy on image num. 758: 84.1%;
Accuracy on image num. 759: 86.47%;
Accuracy on image num. 760: 93.65%;
Accuracy on image num. 761: 86.9%;
Accuracy on image num. 762: 96.46%;
Accuracy on image num. 763: 92.47%;
Accuracy on image num. 764: 88.5%;
Accuracy on image num. 765: 58.24%;
Accuracy on image num. 766: 90.23%;
Accuracy on image num. 767: 91.81%;
Accuracy on image num. 768: 93.91%;
Accuracy on image num. 769: 77.08%;
Accuracy on image num. 770: 96.61%;
Accuracy on image num. 771: 87.32%;
Accuracy on image num. 772: 89.14%;
Accuracy on image num. 773: 95.83%;
Accuracy on image num. 774: 91.02%;
Accuracy on image num. 775: 94.43%;
Empty picture found on image num.776;
Accuracy on image num. 776: 94.43%;
Accuracy on image num. 777: 93.85%;
Accuracy on image num. 778: 84.71%;
Accuracy on image num. 779: 94.75%;
Accuracy on image num. 780: 87.74%;
Accuracy on image num. 781: 93.09%;
Accuracy on image num. 782: 89.89%;
Accuracy on image num. 783: 91.3%;
Accuracy on image num. 784: 88.59%;
Accuracy on image num. 785: 92.33%;
Accuracy on image num. 786: 83.03%;
Accuracy on image num. 787: 95.78%;
Accuracy on image num. 788: 95.9%;
Accuracy on image num. 789: 95.78%;
Accuracy on image num. 790: 97.01%;
Accuracy on image num. 791: 87.1%;
Accuracy on image num. 792: 91.16%;
Accuracy on image num. 793: 53.08%;
Accuracy on image num. 794: 67.58%;
Accuracy on image num. 795: 87.93%;
Accuracy on image num. 796: 87.58%;
Accuracy on image num. 797: 90.38%;
Accuracy on image num. 798: 94.8%;
Accuracy on image num. 799: 96.13%;
Accuracy on image num. 800: 91.42%;
Accuracy on image num. 801: 94.41%;
Accuracy on image num. 802: 93.51%;
Accuracy on image num. 803: 90.78%;
Accuracy on image num. 804: 86.78%;
Accuracy on image num. 805: 88.32%;
Accuracy on image num. 806: 83.17%;
Accuracy on image num. 807: 80.09%;
Accuracy on image num. 808: 83.96%;
Accuracy on image num. 809: 93.61%;
Accuracy on image num. 810: 94.89%;
Accuracy on image num. 811: 90.61%;
Accuracy on image num. 812: 93.28%;
Accuracy on image num. 813: 85.2%;
Accuracy on image num. 814: 98.86%;
Accuracy on image num. 815: 95.27%;
Accuracy on image num. 816: 95.44%;
Accuracy on image num. 817: 88.62%;
Accuracy on image num. 818: 92.21%;
Accuracy on image num. 819: 91.0%;
Accuracy on image num. 820: 79.03%;
Accuracy on image num. 821: 90.3%;
Accuracy on image num. 822: 93.01%;
Accuracy on image num. 823: 89.91%;
Accuracy on image num. 824: 91.7%;
Accuracy on image num. 825: 89.28%;
Accuracy on image num. 826: 89.95%;
Accuracy on image num. 827: 91.42%;
Accuracy on image num. 828: 97.16%;
Accuracy on image num. 829: 94.58%;
Accuracy on image num. 830: 87.39%;
Accuracy on image num. 831: 91.87%;
Accuracy on image num. 832: 90.2%;
Accuracy on image num. 833: 92.13%;
Accuracy on image num. 834: 90.65%;
Accuracy on image num. 835: 92.24%;
Accuracy on image num. 836: 93.7%;
Accuracy on image num. 837: 90.2%;
Accuracy on image num. 838: 86.52%;
Accuracy on image num. 839: 91.42%;
Accuracy on image num. 840: 91.51%;
Accuracy on image num. 841: 89.7%;
Accuracy on image num. 842: 94.4%;
Accuracy on image num. 843: 92.63%;
Accuracy on image num. 844: 95.63%;
Accuracy on image num. 845: 86.42%;
Accuracy on image num. 846: 87.66%;
Accuracy on image num. 847: 92.99%;
Accuracy on image num. 848: 85.16%;
Accuracy on image num. 849: 91.2%;
Accuracy on image num. 850: 88.63%;
Accuracy on image num. 851: 93.75%;
Accuracy on image num. 852: 85.52%;
Accuracy on image num. 853: 94.01%;
Accuracy on image num. 854: 92.85%;
Accuracy on image num. 855: 79.24%;
Accuracy on image num. 856: 90.48%;
Accuracy on image num. 857: 92.48%;
Accuracy on image num. 858: 95.86%;
Accuracy on image num. 859: 92.27%;
Accuracy on image num. 860: 81.77%;
Accuracy on image num. 861: 89.48%;
Accuracy on image num. 862: 90.01%;
Accuracy on image num. 863: 86.28%;
Accuracy on image num. 864: 91.59%;
Accuracy on image num. 865: 93.8%;
Accuracy on image num. 866: 91.84%;
Accuracy on image num. 867: 96.88%;
Accuracy on image num. 868: 87.98%;
Accuracy on image num. 869: 90.29%;
Accuracy on image num. 870: 91.69%;
Accuracy on image num. 871: 91.51%;
Accuracy on image num. 872: 94.49%;
Accuracy on image num. 873: 62.17%;
Accuracy on image num. 874: 81.9%;
Accuracy on image num. 875: 90.33%;
Accuracy on image num. 876: 91.35%;
Accuracy on image num. 877: 94.03%;
Accuracy on image num. 878: 91.95%;
Accuracy on image num. 879: 92.32%;
Accuracy on image num. 880: 91.5%;
Accuracy on image num. 881: 92.23%;
Accuracy on image num. 882: 90.38%;
Accuracy on image num. 883: 79.33%;
Accuracy on image num. 884: 88.11%;
Accuracy on image num. 885: 96.95%;
Accuracy on image num. 886: 88.05%;
Accuracy on image num. 887: 89.99%;
Accuracy on image num. 888: 81.75%;
Accuracy on image num. 889: 78.89%;
Accuracy on image num. 890: 96.36%;
Accuracy on image num. 891: 93.76%;
Accuracy on image num. 892: 94.59%;
Accuracy on image num. 893: 90.21%;
Accuracy on image num. 894: 91.85%;
Accuracy on image num. 895: 88.47%;
Accuracy on image num. 896: 93.25%;
Accuracy on image num. 897: 95.3%;
Accuracy on image num. 898: 97.88%;
Empty picture found on image num.899;
Accuracy on image num. 899: 97.88%;
Accuracy on image num. 900: 94.01%;
Accuracy on image num. 901: 88.46%;
Accuracy on image num. 902: 91.44%;
Accuracy on image num. 903: 93.11%;
Accuracy on image num. 904: 95.57%;
Accuracy on image num. 905: 91.51%;
Accuracy on image num. 906: 92.27%;
Accuracy on image num. 907: 94.95%;
Accuracy on image num. 908: 89.16%;
Accuracy on image num. 909: 91.75%;
Accuracy on image num. 910: 76.3%;
Accuracy on image num. 911: 94.77%;
Accuracy on image num. 912: 88.76%;
Accuracy on image num. 913: 95.04%;
Accuracy on image num. 914: 96.68%;
Accuracy on image num. 915: 92.97%;
Accuracy on image num. 916: 91.98%;
Accuracy on image num. 917: 96.19%;
Accuracy on image num. 918: 90.32%;
Accuracy on image num. 919: 94.46%;
Accuracy on image num. 920: 90.42%;
Accuracy on image num. 921: 92.13%;
Accuracy on image num. 922: 86.2%;
Accuracy on image num. 923: 93.28%;
Accuracy on image num. 924: 93.88%;
Accuracy on image num. 925: 93.73%;
Accuracy on image num. 926: 92.84%;
Accuracy on image num. 927: 90.69%;
Accuracy on image num. 928: 81.99%;
Accuracy on image num. 929: 94.24%;
Accuracy on image num. 930: 91.26%;
Accuracy on image num. 931: 96.49%;
Accuracy on image num. 932: 89.92%;
Accuracy on image num. 933: 90.51%;
Accuracy on image num. 934: 89.54%;
Accuracy on image num. 935: 93.67%;
Accuracy on image num. 936: 93.4%;
Accuracy on image num. 937: 88.87%;
Accuracy on image num. 938: 91.59%;
Accuracy on image num. 939: 93.02%;
Accuracy on image num. 940: 90.92%;
Accuracy on image num. 941: 93.23%;
Accuracy on image num. 942: 87.36%;
Accuracy on image num. 943: 97.48%;
Accuracy on image num. 944: 93.8%;
Accuracy on image num. 945: 96.06%;
Accuracy on image num. 946: 84.17%;
Accuracy on image num. 947: 93.12%;
Accuracy on image num. 948: 91.05%;
Accuracy on image num. 949: 93.22%;
Accuracy on image num. 950: 93.02%;
Accuracy on image num. 951: 86.79%;
Accuracy on image num. 952: 86.18%;
Accuracy on image num. 953: 94.53%;
Accuracy on image num. 954: 94.18%;
Accuracy on image num. 955: 79.52%;
Accuracy on image num. 956: 86.45%;
Accuracy on image num. 957: 96.27%;
Accuracy on image num. 958: 91.34%;
Accuracy on image num. 959: 66.28%;
Accuracy on image num. 960: 90.64%;
Accuracy on image num. 961: 92.62%;
Accuracy on image num. 962: 80.24%;
Accuracy on image num. 963: 85.63%;
Accuracy on image num. 964: 94.33%;
Accuracy on image num. 965: 93.16%;
Accuracy on image num. 966: 90.9%;
Accuracy on image num. 967: 94.21%;
Accuracy on image num. 968: 93.76%;
Accuracy on image num. 969: 94.33%;
Accuracy on image num. 970: 80.41%;
Accuracy on image num. 971: 93.8%;
Accuracy on image num. 972: 96.06%;
Accuracy on image num. 973: 89.72%;
Accuracy on image num. 974: 91.26%;
Accuracy on image num. 975: 89.73%;
Accuracy on image num. 976: 91.07%;
Accuracy on image num. 977: 84.1%;
Accuracy on image num. 978: 89.3%;
Accuracy on image num. 979: 93.73%;
Accuracy on image num. 980: 87.58%;
Accuracy on image num. 981: 88.17%;
Accuracy on image num. 982: 91.75%;
Accuracy on image num. 983: 86.78%;
Accuracy on image num. 984: 87.66%;
Accuracy on image num. 985: 93.91%;
Accuracy on image num. 986: 93.02%;
Accuracy on image num. 987: 92.47%;
Accuracy on image num. 988: 93.31%;
Accuracy on image num. 989: 92.32%;
Accuracy on image num. 990: 93.94%;
Accuracy on image num. 991: 91.85%;
Accuracy on image num. 992: 95.5%;
Accuracy on image num. 993: 97.48%;
Accuracy on image num. 994: 91.16%;
Accuracy on image num. 995: 66.28%;
Accuracy on image num. 996: 92.13%;
Accuracy on image num. 997: 93.28%;
Accuracy on image num. 998: 92.97%;
Total average accuracy on 999 pictures dataset: 90.28%.
